date,TOT_HRS,AFS_QU,TOT_NFP,TOT_AHE,MFN_HRS,FSD_HRS,MFN_NFP,FSD_NFP,AFS_NFP,TOT_QU,AFS_AHE,MFN_AHE,FSD_AHE,OTH_NFP,AFS_NFP_12ch,AFS_NFP_ch,AFS_NFP_12_pct_ch,AFS_NFP_index,AFS_NFP_index1,FSD_NFP_12ch,FSD_NFP_ch,FSD_NFP_12_pct_ch,FSD_NFP_index,FSD_NFP_index1,TOT_NFP_12ch,TOT_NFP_ch,TOT_NFP_12_pct_ch,TOT_NFP_index,TOT_NFP_index1,OTH_NFP_12ch,OTH_NFP_ch,OTH_NFP_12_pct_ch,OTH_NFP_index,OTH_NFP_index1,MFN_NFP_12ch,MFN_NFP_ch,MFN_NFP_12_pct_ch,MFN_NFP_index,MFN_NFP_index1,AFS_AHE_12_pct_ch,FSD_AHE_12_pct_ch,TOT_AHE_12_pct_ch
2014-12-01,34.6,4.1,140372,20.73,41,25.6,12291,10855.7,12764.4,1.9,11.69,19.64,11.31,129516.3,377.9,40.2,3.050902192,114.1268195,,347,36.4,3.30202594,115.0784985,235.7884448,2998,255,2.182363475,107.1370238,154.5913086,2651,218.6,2.089617886,106.5208899,150.2544143,208,16,1.721426798,104.8183524,63.74338762,3.451327434,3.666361137,1.91740413
2015-01-01,34.5,4.1,140606,20.81,40.9,25.7,12299,10873.3,12789.5,2,11.7,19.65,11.31,129732.7,379.7,25.1,3.059678641,114.3512392,,341.9,17.6,3.246481949,115.2650716,236.1707211,3042,234,2.211334361,107.3156212,154.8490121,2700.1,216.4,2.125517387,106.6988684,150.5054642,211,8,1.74553276,104.8865768,63.78487709,3.815439219,3.76146789,2.009803922
2015-02-01,34.6,3.9,140844,20.82,40.9,25.5,12306,10919.5,12836.4,1.9,11.74,19.73,11.35,129924.5,420,46.9,3.382622983,114.7705733,,381.6,46.2,3.621214853,115.754826,237.1741964,3129,238,2.272083651,107.4972714,155.1111209,2747.4,191.8,2.160294581,106.8566146,150.7279751,196,7,1.61849711,104.9462732,63.82118038,3.801945181,3.84263495,1.610541728
2015-03-01,34.5,4.3,140930,20.89,40.8,25.6,12319,10931.1,12848.4,1.9,11.76,19.77,11.37,129998.9,364.5,12,2.919760652,114.8778656,,332.2,11.6,3.13428752,115.8777946,237.4261512,2943,86,2.132809613,107.5629098,155.2058325,2610.8,74.4,2.049484999,106.917805,150.814288,194,13,1.6,105.057138,63.88860077,3.795233892,3.740875912,2.001953125
2015-04-01,34.5,3.9,141192,20.92,40.8,25.6,12321,10968.2,12883,1.9,11.8,19.8,11.41,130223.8,357.1,34.6,2.85089295,115.1872251,,332.7,37.1,3.128202717,116.2710822,238.2319722,2876,262,2.079296683,107.7628777,155.4943724,2543.3,224.9,1.991925157,107.1027744,151.075199,179,2,1.47422171,105.0741941,63.89897314,3.964757709,4.010938924,1.999024866
2015-05-01,34.5,4,141536,20.99,40.7,25.7,12337,11002.1,12924.4,1.9,11.82,19.86,11.43,130533.9,354.1,41.4,2.816957431,115.5573835,,327,33.9,3.063203155,116.6304475,238.9682884,2974,344,2.146331606,108.025431,155.8732187,2647,310.1,2.06979761,107.3578166,151.4349521,187,16,1.53909465,105.210643,63.98195208,3.77524144,3.532608696,2.141119221
2015-06-01,34.5,4.2,141742,21,40.7,25.7,12338,11048.6,12965.9,2,11.83,19.88,11.44,130693.4,367.1,41.5,2.913769565,115.928436,,348.5,46.5,3.256978907,117.1233821,239.9782798,2876,206,2.071061311,108.1826577,156.1000859,2527.5,159.5,1.972053409,107.4889977,151.6199912,167,1,1.372114042,105.2191711,63.98713826,3.409090909,3.063063063,1.991257892
2015-07-01,34.5,4.4,141996,21.04,40.7,25.6,12352,11088.3,13009.3,2,11.87,19.95,11.48,130907.7,402,43.4,3.18862881,116.3164765,,374.7,39.7,3.497423835,117.5442316,240.8405734,2928,254,2.105444818,108.3765198,156.3798154,2553.3,214.3,1.989257867,107.665249,151.8686048,168,14,1.378857518,105.3385639,64.05974484,3.577661431,3.237410072,2.03685742
2015-08-01,34.6,4.4,142153,21.1,40.9,25.7,12347,11114.7,13036,2,11.92,20.01,11.54,131038.3,399.9,26.7,3.164742286,116.5552019,,377.8,26.4,3.518706517,117.8240913,241.4139878,2855,157,2.049562808,108.4963479,156.5527191,2477.2,130.6,1.926865903,107.7726612,152.0201165,139,-5,1.138597641,105.2959236,64.03381392,3.382480486,3.220035778,2.080309627
2015-09-01,34.5,4.3,142253,21.12,40.7,25.7,12346,11150.9,13076.3,2,11.94,20.06,11.54,131102.1,409.2,40.3,3.230415802,116.9155252,,382.6,36.2,3.553021368,118.2078382,242.2002606,2675,100,1.916491138,108.5726716,156.6628488,2292.4,63.8,1.779679636,107.8251336,152.0941321,121,-1,0.989775051,105.2873955,64.02862774,3.19792567,2.852049911,2.127659574
2015-10-01,34.5,4.2,142574,21.19,40.7,25.7,12353,11203.8,13134,2,11.99,20.05,11.6,131370.2,441,57.7,3.474355944,117.4314223,,410.8,52.9,3.806170666,118.7686176,243.3492615,2769,321,1.980615858,108.8176705,157.0163653,2358.2,268.1,1.827891979,108.0456329,152.4051602,101,7,0.824355207,105.3470919,64.06493102,3.184165232,3.111111111,2.317720908
2015-11-01,34.5,4.4,142846,21.21,40.7,25.6,12346,11234.6,13171.7,2,12.02,20.08,11.64,131611.4,447.5,37.7,3.516920514,117.768499,,415.3,30.8,3.838510809,119.0951205,244.018245,2729,272,1.947658029,109.0252708,157.3159182,2313.7,241.2,1.789436316,108.2440082,152.6849811,71,-7,0.578411405,105.2873955,64.02862774,3.175965665,3.283052351,2.118440058
2015-12-01,34.5,4.5,143085,21.26,40.6,25.6,12359,11272.6,13211.5,2.2,12.06,20.13,11.68,131812.4,447.1,39.8,3.502710664,118.1243518,,416.9,38,3.840378787,119.4979488,244.8436142,2713,239,1.932721625,109.2076843,157.5791282,2296.1,201,1.77282705,108.409321,152.9181652,68,13,0.553250346,105.3982603,64.09604813,3.165098375,3.271441202,2.556681138
2016-01-01,34.6,4.3,143211,21.32,40.7,25.6,12387,11302.6,13243.2,2,12.15,20.16,11.76,131908.4,453.7,31.7,3.54744126,118.4077823,,429.3,30,3.948203397,119.8159711,245.4952215,2605,126,1.852694764,109.3038521,157.7178917,2175.7,96,1.677063686,108.4882764,153.0295366,88,28,0.715505326,105.6370459,64.24126128,3.846153846,3.978779841,2.450744834
2016-02-01,34.5,4.6,143448,21.33,40.7,25.7,12375,11330.7,13276.9,2.1,12.14,20.2,11.75,132117.3,440.5,33.7,3.431647502,118.7090948,,411.2,28.1,3.76574019,120.113852,246.1055604,2604,237,1.848854051,109.4847391,157.9788991,2192.8,208.9,1.687749424,108.6600865,153.2718857,69,-12,0.560702097,105.5347092,64.17902707,3.407155026,3.524229075,2.449567723
2016-03-01,34.4,4.4,143673,21.4,40.7,25.6,12355,11363.4,13308.3,2,12.2,20.27,11.82,132309.6,459.9,31.4,3.579434015,118.989843,,432.3,32.7,3.954771249,120.4604963,246.8158123,2743,225,1.946356347,109.6564673,158.226691,2310.7,192.3,1.777476579,108.818244,153.4949767,36,-20,0.292231512,105.364148,64.07530339,3.741496599,3.957783641,2.441359502
2016-04-01,34.4,4.4,143826,21.46,40.7,25.6,12356,11380.3,13324.4,2,12.23,20.39,11.86,132445.7,441.4,16.1,3.426220601,119.1337935,,412.1,16.9,3.757225434,120.6396489,247.1828844,2634,153,1.86554479,109.7732425,158.3951895,2221.9,136.1,1.706216529,108.9301796,153.652869,35,1,0.284067852,105.3726761,64.08048958,3.644067797,3.943908852,2.58126195
2016-05-01,34.4,4.7,143869,21.48,40.7,25.6,12335,11404.9,13346.7,2.1,12.28,20.41,11.91,132464.1,422.3,22.3,3.267463093,119.3331784,,402.8,24.6,3.661119241,120.9004272,247.7172024,2333,43,1.648343884,109.8060616,158.4425453,1930.2,18.4,1.478696339,108.9453127,153.6742152,-2,-21,-0.016211397,105.1935869,63.97157971,3.891708968,4.199475066,2.334444974
2016-06-01,34.4,4.4,144166,21.53,40.7,25.6,12347,11426.8,13374.4,2.1,12.3,20.42,11.94,132739.2,408.5,27.7,3.150571885,119.5808447,,378.2,21.9,3.423058125,121.1325835,248.1928758,2424,297,1.710149426,110.0327428,158.7696306,2045.8,275.1,1.565343009,109.1715692,153.9933641,9,12,0.072945372,105.2959236,64.03381392,3.972950127,4.370629371,2.523809524
2016-07-01,34.4,4.4,144457,21.59,40.8,25.6,12359,11445.9,13398.5,2.1,12.38,20.47,12.01,133011.1,389.2,24.1,2.991705933,119.7963235,,357.6,19.1,3.225020968,121.3350577,248.6077324,2461,291,1.733147413,110.2548446,159.0901081,2103.4,271.9,1.606780961,109.3951938,154.3088007,7,12,0.056670984,105.3982603,64.09604813,4.296545914,4.616724739,2.614068441
2016-08-01,34.3,4.4,144633,21.62,40.6,25.5,12342,11478.2,13426.9,2.1,12.38,20.56,12.04,133154.8,390.9,28.4,2.998619208,120.0502486,,363.5,32.3,3.270443647,121.6774618,249.3092963,2480,176,1.744599129,110.3891743,159.2839365,2116.5,143.7,1.615176632,109.5133801,154.4755099,-5,-17,-0.040495667,105.2532833,64.007883,3.859060403,4.332755633,2.464454976
2016-09-01,34.4,4.5,144882,21.68,40.7,25.6,12330,11499,13449.2,2.1,12.44,20.55,12.08,133383,372.9,22.3,2.851724112,120.2496334,,348.1,20.8,3.121721117,121.8979572,249.7610773,2629,249,1.848115681,110.5792201,159.5581595,2280.9,228.2,1.739789065,109.7010635,154.7402492,-16,-12,-0.12959663,105.1509466,63.94564879,4.18760469,4.679376083,2.651515152
2016-10-01,34.4,4.5,145006,21.72,40.8,25.5,12325,11510.5,13454.3,2.1,12.43,20.61,12.11,133495.5,320.3,5.1,2.438708695,120.2952326,,306.7,11.5,2.737464075,122.0198658,250.0108601,2432,124,1.705780858,110.6738614,159.6947204,2125.3,112.5,1.617794599,109.7935893,154.8707627,-28,-5,-0.226665587,105.1083063,63.91971787,3.669724771,4.396551724,2.501179802
2016-11-01,34.3,4.6,145170,21.74,40.6,25.7,12325,11534.2,13482.2,2.1,12.49,20.6,12.13,133635.8,310.5,27.9,2.357326693,120.5446872,,299.6,23.7,2.666761611,122.2711034,250.5256299,2324,164,1.6269269,110.7990322,159.8753331,2024.4,140.3,1.538164627,109.9089793,155.0335275,-21,0,-0.170095578,105.1083063,63.91971787,3.91014975,4.209621993,2.498821311
2016-12-01,34.4,4.6,145325,21.8,40.7,25.5,12343,11548.9,13498.4,2.1,12.52,20.63,12.17,133776.1,286.9,16.2,2.17159293,120.6895318,,276.3,14.7,2.451076061,122.4269344,250.8449175,2240,155,1.565503023,110.9173339,160.0460342,1963.7,140.3,1.489768793,110.0243692,155.1962923,-16,18,-0.129460312,105.2618114,64.01306918,3.814262023,4.195205479,2.539981185
2017-01-01,34.4,4.4,145541,21.83,40.8,25.5,12355,11566.9,13513.5,2.2,12.62,20.63,12.29,133974.1,270.3,15.1,2.041047481,120.8245413,,264.3,18,2.338400014,122.6177478,251.2358818,2330,216,1.626969995,111.0821929,160.2839145,2065.7,198,1.566010959,110.1872147,155.425996,-32,12,-0.258335352,105.364148,64.07530339,3.868312757,4.506802721,2.392120075
2017-02-01,34.3,4.3,145773,21.86,40.7,25.5,12377,11587.5,13538.9,2.1,12.65,20.64,12.31,134185.5,262,25.4,1.973352213,121.0516434,,256.8,20.6,2.26640896,122.8361231,251.6833189,2325,232,1.620796386,111.2592638,160.5394154,2068.2,211.4,1.565427086,110.3610809,155.6712453,2,22,0.016161616,105.5517653,64.18939944,4.200988468,4.765957447,2.484763244
2017-03-01,34.3,4.2,145823,21.9,40.6,25.5,12388,11615.4,13566.8,2.2,12.7,20.7,12.38,134207.6,258.5,27.9,1.94239685,121.301098,,252,27.9,2.217646127,123.1318839,252.2893136,2150,50,1.496453753,111.2974256,160.5944803,1898,22.1,1.4345142,110.3792571,155.6968839,33,11,0.267098341,105.6455739,64.24644746,4.098360656,4.737732657,2.336448598
2017-04-01,34.4,4.3,145997,21.97,40.7,25.6,12399,11641.7,13599.9,2.1,12.76,20.77,12.44,134355.3,275.5,33.1,2.067635316,121.5970459,,261.4,26.3,2.29695175,123.4106834,252.860556,2171,174,1.509462823,111.4302287,160.786106,1909.6,147.7,1.441798412,110.5007332,155.8682336,43,11,0.348009064,105.7393826,64.30349549,4.333605887,4.890387858,2.376514445
2017-05-01,34.4,4.7,146135,22,40.7,,12398,11672,13632.9,2.2,,20.79,,134463,286.2,33,2.144350289,121.8920997,,267.1,30.3,2.341975817,123.731886,253.5186794,2266,138,1.575043964,111.5355554,160.9380851,1998.9,107.7,1.509012631,110.5893113,155.9931785,63,-1,0.510741792,105.7308545,64.2983093,,,2.420856611
